datetime,Global Horiz,Temperature,Power,Voltage,Current
2005-02-05 09:00:00,511.7789,301.53,182.26677759275609,46.91495349382,4.9117056514083375
2005-02-05 09:30:00,442.5039,302.26,157.58067559704406,46.91265074882,4.246675653231168
2005-02-05 10:00:00,485.7501,302.86,173.01171244587977,46.91714985638,4.6620828852416505
2005-02-05 10:30:00,394.033,303.32,140.3195347262176,46.912632305399995,3.7815029273609793
2005-02-05 11:00:00,471.2297,303.64,167.84872381397776,46.91848545486,4.522828980258283
2005-02-05 11:30:00,444.7531,303.84,158.41104239611823,46.91737624778,4.268623410089055
2005-02-05 12:00:00,429.8773,303.91,153.10813046004512,46.916630171739996,4.125794093047609
2005-02-05 12:30:00,374.8492,303.86,133.4897638529358,46.912974378959994,3.597419653616147
2005-02-05 13:00:00,380.5137,303.64,135.505510082639,46.91269777406,3.6517635905412638
2005-02-05 13:30:00,367.6114,303.27,130.90109503481548,46.910801607319996,3.527820930739509
2005-02-05 14:00:00,334.3304,302.75,119.03323105557402,46.907170279519995,3.2082270409000055
2005-02-05 14:30:00,277.72700000000003,302.1,98.85910539857558,46.901673982599995,2.664798895976819
2005-02-05 15:00:00,212.7912,301.32,75.72563774263487,46.89526907856,2.041502963094772
2005-02-05 15:30:00,141.9774,300.43,50.51115949665316,46.88817015812,1.361946853639218
2005-02-05 16:00:00,77.2253,299.42,27.466745968652482,46.881109974139996,0.7407052662820611
2005-02-05 16:30:00,23.3345,298.29,8.297198234744465,46.8743947411,0.22378547790279274
2005-02-05 17:00:00,0.9914,297.33,0.35246014109916657,46.870185251319995,0.00950713033761356
2005-02-05 17:30:00,0.0,296.54,0.0,46.867830999999995,0.0
2005-02-05 18:00:00,0.0,295.92,0.0,46.866032999999995,0.0
2005-02-05 18:30:00,0.0,295.46,0.0,46.864698999999995,0.0
2005-02-05 19:00:00,0.0,295.05,0.0,46.86351,0.0
2005-02-05 19:30:00,0.0,294.7,0.0,46.862494999999996,0.0
2005-02-05 20:00:00,0.0,294.34,0.0,46.861450999999995,0.0
2005-02-05 20:30:00,0.0,293.98,0.0,46.860406999999995,0.0
2005-02-05 21:00:00,0.0,293.67,0.0,46.859508,0.0
2005-02-05 21:30:00,0.0,293.4,0.0,46.858725,0.0
2005-02-05 22:00:00,0.0,293.16,0.0,46.858028999999995,0.0
2005-02-05 22:30:00,0.0,292.96,0.0,46.857448999999995,0.0
2005-02-05 23:00:00,0.0,292.67,0.0,46.856607999999994,0.0
2005-02-05 23:30:00,0.0,292.3,0.0,46.855534999999996,0.0
2005-02-06 00:00:00,0.0,290.85,0.0,46.85133,0.0
2005-02-06 00:30:00,0.0,291.31,0.0,46.852664,0.0
2005-02-06 01:00:00,0.0,290.86,0.0,46.851358999999995,0.0
2005-02-06 01:30:00,0.0,290.49,0.0,46.850286,0.0
2005-02-06 02:00:00,0.0,290.21,0.0,46.849473999999994,0.0
2005-02-06 02:30:00,0.0,290.03,0.0,46.848952,0.0
2005-02-06 03:00:00,0.0,289.89,0.0,46.848546,0.0
2005-02-06 03:30:00,0.0,289.78,0.0,46.848226999999994,0.0
2005-02-06 04:00:00,0.0888,289.84,0.03154293711194293,46.848406665439995,0.00085122312273984
2005-02-06 04:30:00,7.455,290.06,2.648230222857371,46.849514629,0.071463905872275
2005-02-06 05:00:00,22.4939,290.52,7.991200446985866,46.851808110819995,0.21563625250240934
2005-02-06 05:30:00,29.9963,291.22,10.657560347907681,46.85431676394,0.2875704773786506
2005-02-06 06:00:00,36.3757,292.13,12.925682811424357,46.85736276966,0.34874802725005544
2005-02-06 06:30:00,47.4212,293.24,16.853173160491924,46.861286472559996,0.45467762542630386
2005-02-06 07:00:00,63.821000000000005,294.36,22.685381112614476,46.8655807798,0.611967253525451
2005-02-06 07:30:00,85.1938,295.47,30.28786860082346,46.870163364439996,0.8169742201271428
2005-02-06 08:00:00,94.1232,296.52,33.467180204891626,46.87377806016,0.9026622285365605
2005-02-06 08:30:00,133.2577,297.51,47.39214772463084,46.87914584126,1.2780940342967024
2005-02-06 09:00:00,115.486,298.4,41.074106148373716,46.8805930068,1.1076718829281562
2005-02-06 09:30:00,151.2636,299.19,53.8085495032658,46.88516661768,1.4509482685155346
2005-02-06 10:00:00,173.6883,299.82,61.79353231814711,46.88842431354,1.6661476706116256
2005-02-06 10:30:00,222.5453,300.29,79.18945362524562,46.89290439014,2.134992340987073
2005-02-06 11:00:00,362.272,300.72,128.9606143873239,46.9030659536,3.476097650541824
2005-02-06 11:30:00,196.4148,301.1,69.8931744593784,46.89358626424,1.8843320103402492
2005-02-06 12:00:00,147.0502,301.3,52.32175756906385,46.89101680276,1.4106808834395204
2005-02-06 12:30:00,182.3847,301.33,64.90005530923452,46.89335814386,1.749725170639735
2005-02-06 13:00:00,149.612,301.21,53.23306450565314,46.890919245599996,1.435254207615984
2005-02-06 13:30:00,76.7561,300.95,27.30459469191556,46.885517039179994,0.7362632640277594
2005-02-06 14:00:00,65.3431,300.56,23.242927858144935,46.88365788978,0.6267660343633937
2005-02-06 14:30:00,87.4161,300.05,31.094338293302375,46.883587147179995,0.8384875016149312
2005-02-06 15:00:00,70.6321,299.42,25.121325154879347,46.88068932798,0.6774615682125544
2005-02-06 15:30:00,50.629,298.64,18.00442989821674,46.8771511302,0.485572710357051
2005-02-06 16:00:00,32.253,297.74,11.467944079469106,46.8733687414,0.3093111009510989
2005-02-06 16:30:00,11.6798,296.72,4.152196912083989,46.86909817124,0.11200243153800843
2005-02-06 17:00:00,0.4683,295.93,0.16646209652265195,46.86609187754,0.004490479599353789
2005-02-06 17:30:00,0.0,295.38,0.0,46.864467,0.0
2005-02-06 18:00:00,0.0,294.89,0.0,46.863046,0.0
2005-02-06 18:30:00,0.0,294.46,0.0,46.861799,0.0
2005-02-06 19:00:00,0.0,294.01,0.0,46.860493999999996,0.0
2005-02-06 19:30:00,0.0,293.54,0.0,46.859131,0.0
2005-02-06 20:00:00,0.0,293.06,0.0,46.857738999999995,0.0
2005-02-06 20:30:00,0.0,292.58,0.0,46.856347,0.0
2005-02-06 21:00:00,0.0,292.2,0.0,46.855245,0.0
2005-02-06 21:30:00,0.0,291.94,0.0,46.854490999999996,0.0
2005-02-06 22:00:00,0.0,291.69,0.0,46.853766,0.0
2005-02-06 22:30:00,0.0,291.44,0.0,46.853041,0.0
2005-02-06 23:00:00,0.0,291.23,0.0,46.852432,0.0
2005-02-06 23:30:00,0.0,291.04,0.0,46.851881,0.0
2005-02-07 00:00:00,0.0,289.81,0.0,46.848313999999995,0.0
2005-02-07 00:30:00,0.0,290.63,0.0,46.850691999999995,0.0
2005-02-07 01:00:00,0.0,290.41,0.0,46.850054,0.0
2005-02-07 01:30:00,0.0,290.18,0.0,46.849387,0.0
2005-02-07 02:00:00,0.0,289.97,0.0,46.848777999999996,0.0
2005-02-07 02:30:00,0.0,289.79,0.0,46.848256,0.0
2005-02-07 03:00:00,0.0,289.64,0.0,46.847820999999996,0.0
2005-02-07 03:30:00,0.0,289.52,0.0,46.847472999999994,0.0
2005-02-07 04:00:00,0.1309,289.62,0.046496253309418936,46.84777135142,0.0012547728999829097
2005-02-07 04:30:00,9.5977,289.94,3.4093505009316054,46.849303333259996,0.09200355771579818
2005-02-07 05:00:00,25.9205,290.53,9.208626711903984,46.852055727899995,0.24848622849052274
2005-02-07 05:30:00,41.1598,291.37,14.62456516060618,46.855463995239994,0.3946015856984964
2005-02-07 06:00:00,72.3808,292.43,25.722880607090666,46.860529895039996,0.693982491694295
2005-02-07 06:30:00,210.5035,293.72,74.84622394848535,46.8730831233,2.0187497287061347
2005-02-07 07:00:00,243.537,294.97,86.61106776113854,46.8788156606,2.335785019144059
2005-02-07 07:30:00,175.3481,296.18,62.35842541167125,46.877974208779996,1.6817537776394096
2005-02-07 08:00:00,178.4253,297.34,63.46163981365037,46.881534534139995,1.7113765562179806
2005-02-07 08:30:00,209.4746,298.45,74.52036687318076,46.88673447948,2.009375510878497
2005-02-07 09:00:00,239.8037,299.44,85.32602654200105,46.891540476059994,2.3005047203463707
2005-02-07 09:30:00,258.1711,300.32,91.87488738077326,46.89526431618,2.4768741401291274
2005-02-07 10:00:00,326.197,301.09,116.1131276991802,46.9018373686,3.129879188900899
2005-02-07 10:30:00,378.7568,301.77,134.85053179380998,46.90716268384,3.6345412856570087
2005-02-07 11:00:00,289.7735,302.28,103.15238194029592,46.902964549299995,2.780449902771825
2005-02-07 11:30:00,282.0915,302.63,100.41984596460817,46.903489437699996,2.706764701718095
2005-02-07 12:00:00,334.5611,302.85,119.11679422141468,46.90747499818,3.2104584100109657
2005-02-07 12:30:00,353.087,302.95,125.72000650665782,46.9089469506,3.388323113525259
2005-02-07 13:00:00,413.0303,302.89,147.0844825312582,46.91259733314,3.9638159931268993
2005-02-07 13:30:00,350.06699999999995,302.67,124.63978712742689,46.907942274599996,3.359281697369379
2005-02-07 14:00:00,263.5984,302.3,93.82873445203522,46.901352577919994,2.529219947961308
2005-02-07 14:30:00,144.1346,301.76,51.2866750609969,46.89216478748,1.3827394995650888
2005-02-07 15:00:00,116.6649,301.07,41.506149573780355,46.88841122062,1.1191364394418122
2005-02-07 15:30:00,129.3087,300.22,46.00146623127974,46.88675289506,1.2403881956433527
2005-02-07 16:00:00,78.8739,298.94,28.05168512268454,46.879823154819995,0.7565002882036134
2005-02-07 16:30:00,23.8705,297.21,8.486753596579783,46.8712969379,0.22891314367347276
2005-02-07 17:00:00,0.8653,295.95,0.3075808755926505,46.86617520614,0.00829728340618499
2005-02-07 17:30:00,0.0,295.17,0.0,46.863858,0.0
2005-02-07 18:00:00,0.0,294.55,0.0,46.86206,0.0
2005-02-07 18:30:00,0.0,294.09,0.0,46.860726,0.0
2005-02-07 19:00:00,0.0,293.64,0.0,46.859421,0.0
2005-02-07 19:30:00,0.0,293.18,0.0,46.858087,0.0
2005-02-07 20:00:00,0.0,292.73,0.0,46.856781999999995,0.0
2005-02-07 20:30:00,0.0,292.3,0.0,46.855534999999996,0.0
2005-02-07 21:00:00,0.0,291.89,0.0,46.854346,0.0
2005-02-07 21:30:00,0.0,291.5,0.0,46.853215,0.0
2005-02-07 22:00:00,0.0,291.13,0.0,46.852142,0.0
2005-02-07 22:30:00,0.0,290.78,0.0,46.851127,0.0
2005-02-07 23:00:00,0.0,290.44,0.0,46.850141,0.0
2005-02-07 23:30:00,0.0,290.11,0.0,46.849183999999994,0.0
2005-02-08 00:00:00,0.0,291.54,0.0,46.853331,0.0
2005-02-08 00:30:00,0.0,289.53,0.0,46.847502,0.0
2005-02-08 01:00:00,0.0,289.26,0.0,46.846719,0.0
2005-02-08 01:30:00,0.0,289.02,0.0,46.846022999999995,0.0
2005-02-08 02:00:00,0.0,288.8,0.0,46.845385,0.0
2005-02-08 02:30:00,0.0,288.6,0.0,46.844804999999994,0.0
2005-02-08 03:00:00,0.0,288.45,0.0,46.84437,0.0
2005-02-08 03:30:00,0.0,288.33,0.0,46.844021999999995,0.0
2005-02-08 04:00:00,0.5424,289.04,0.19265030876755973,46.84611560512,0.00519914860417536
2005-02-08 04:30:00,22.4826,290.58,7.987240432194493,46.851981389879995,0.21552859749933037
2005-02-08 05:00:00,78.0483,292.35,27.73715312126633,46.86065948154,0.7483238638384618
2005-02-08 05:30:00,147.8731,294.35,52.57299533440234,46.87091430378,1.4180626011007396
2005-02-08 06:00:00,214.7352,296.16,76.37289001537039,46.880429105759994,2.059604129743309
2005-02-08 06:30:00,281.5525,297.79,100.17257162161161,46.8894190495,2.7009097854628186
2005-02-08 07:00:00,343.4575,299.19,122.23600090973288,46.8974285885,3.2952336164973683
2005-02-08 07:30:00,395.4446,300.36,140.77523877874958,46.904138365479994,3.7944708210313602
2005-02-08 08:00:00,444.4652,301.47,158.26565088988215,46.91048487976,4.265332122686122
2005-02-08 08:30:00,481.1793,302.5,171.3747200644319,46.915814239339994,4.618102920683734
2005-02-08 09:00:00,517.5738,303.44,184.37337860856394,46.92086220844,4.96784843372391
2005-02-08 09:30:00,546.3454,304.29,194.6554528747615,46.925162836519995,5.244413092635114
2005-02-08 10:00:00,554.1483,304.99,197.45512072900317,46.92769066154,5.319555267908321
2005-02-08 10:30:00,556.8285,305.54,198.42389455912155,46.9294566583,5.345453434070034
2005-02-08 11:00:00,570.1504,305.92,203.18668053969253,46.93140859552,5.473533156568821
2005-02-08 11:30:00,549.1048,306.13,195.6809416824109,46.93067488624,5.2714226370472135
2005-02-08 12:00:00,526.2442,306.17,187.5243707195124,46.929332379959995,5.051838379780369
2005-02-08 12:30:00,497.171,306.02,177.14835749488697,46.927042509799996,4.772545226920651
2005-02-08 13:00:00,454.9705,305.75,162.08965766843735,46.9235671179,4.367172962614573
2005-02-08 13:30:00,407.6563,305.34,145.20930805944244,46.91935947194,3.9127174616467264
2005-02-08 14:00:00,353.48,304.84,125.88716338831286,46.914453024,3.3924300198144
2005-02-08 14:30:00,280.0453,304.25,99.70932348551001,46.908056890139996,2.6873512442355727
2005-02-08 15:00:00,212.3773,303.43,75.59643914875872,46.90136167174,2.037755128365108
2005-02-08 15:30:00,149.0165,302.4,53.0282929515934,46.894332252699996,1.4296291601524946
2005-02-08 16:00:00,80.2988,300.84,28.56474177690243,46.88542406344,0.7702444207560958
2005-02-08 16:30:00,24.2046,298.77,8.607075042529965,46.875842253479995,0.23213606191527275
2005-02-08 17:00:00,0.785,297.3,0.27908021098158803,46.870085083,0.007527823153475
2005-02-08 17:30:00,0.0,296.44,0.0,46.867540999999996,0.0
2005-02-08 18:00:00,0.0,295.75,0.0,46.865539999999996,0.0
2005-02-08 18:30:00,0.0,295.22,0.0,46.864003,0.0
2005-02-08 19:00:00,0.0,294.72,0.0,46.862553,0.0
2005-02-08 19:30:00,0.0,294.27,0.0,46.861247999999996,0.0
2005-02-08 20:00:00,0.0,293.86,0.0,46.860059,0.0
2005-02-08 20:30:00,0.0,293.49,0.0,46.858985999999994,0.0
2005-02-08 21:00:00,0.0,293.19,0.0,46.858115999999995,0.0
2005-02-08 21:30:00,0.0,292.94,0.0,46.857391,0.0
2005-02-08 22:00:00,0.0,292.68,0.0,46.856637,0.0
2005-02-08 22:30:00,0.0,292.43,0.0,46.855912,0.0
2005-02-08 23:00:00,0.0,292.16,0.0,46.855129,0.0
2005-02-08 23:30:00,0.0,291.86,0.0,46.854259,0.0
2005-02-09 00:00:00,0.0,292.94,0.0,46.857391,0.0
2005-02-09 00:30:00,0.0,291.2,0.0,46.852345,0.0
2005-02-09 01:00:00,0.0,290.87,0.0,46.851388,0.0
2005-02-09 01:30:00,0.0,290.57,0.0,46.850517999999994,0.0
2005-02-09 02:00:00,0.0,290.28,0.0,46.849677,0.0
2005-02-09 02:30:00,0.0,290.01,0.0,46.848893999999994,0.0
2005-02-09 03:00:00,0.0,289.82,0.0,46.848343,0.0
2005-02-09 03:30:00,0.0,289.69,0.0,46.847966,0.0
2005-02-09 04:00:00,0.4289,290.31,0.1523592629372654,46.849791363819996,0.004111471735507311
2005-02-09 04:30:00,19.1509,291.69,6.8044145096014566,46.85498782742,0.1835993079196789
2005-02-09 05:00:00,69.6698,293.42,24.762065112567313,46.86322793324,0.6680220056143523
2005-02-09 05:30:00,137.3091,295.48,48.82219570104,46.87351732058,1.3168183530298707
2005-02-09 06:00:00,206.0988,297.39,73.30995126547988,46.883445103439996,1.9768764183249758
2005-02-09 06:30:00,271.2797,299.15,96.53012276907943,46.892707644859996,2.602517482281953
2005-02-09 07:00:00,332.5543,300.59,118.37121556792339,46.90079296434,3.190817969232934
2005-02-09 07:30:00,385.2777,301.7,137.17334594877573,46.907375717259995,3.6971298388847904
2005-02-09 08:00:00,433.7057,302.73,154.45240020513148,46.91345242366,4.1622999560293374
2005-02-09 08:30:00,470.2384,303.66,167.49559518097118,46.91848020992,4.51331412847318
2005-02-09 09:00:00,505.7111,304.5,180.1639684759031,46.923179368179994,4.8541882626257955
2005-02-09 09:30:00,534.0905,305.23,190.30372718065914,46.927106973899996,5.126956354654093
2005-02-09 10:00:00,547.354,305.8,195.0488347855422,46.929606185199994,5.2545140494644755
2005-02-09 10:30:00,501.397,306.21,178.65989248487637,46.927863128599995,4.813183248377698
2005-02-09 11:00:00,552.076,306.44,196.74817890116597,46.9317634488,5.300049862027536
2005-02-09 11:30:00,524.748,306.48,186.99710805962042,46.9301359224,5.0375478605185435
2005-02-09 12:00:00,459.9325,306.36,163.87086155578092,46.9256526935,4.414967614862619
2005-02-09 12:30:00,433.9693,306.09,154.60553524852818,46.923213241339994,4.165560068007768
2005-02-09 13:00:00,385.7156,305.78,137.3932477062823,46.91923565528,3.702120650778917
2005-02-09 13:30:00,349.11,305.43,124.33784105733267,46.915885218,3.3505763161131004
2005-02-09 14:00:00,313.9257,305.09,111.79253132962279,46.91265445966,3.0127208279753255
2005-02-09 14:30:00,266.0834,304.76,94.74041845550461,46.90864512092,2.5533980157703104
2005-02-09 15:00:00,206.3055,304.23,73.44073710641841,46.9032942909,1.9795650952726327
2005-02-09 15:30:00,134.9436,303.51,48.0247587599289,46.89665340168,1.2946710803749906
2005-02-09 16:00:00,69.6191,302.12,24.768595484299038,46.88845469858,0.667838677923433
2005-02-09 16:30:00,19.5724,300.08,6.960838734995796,46.879345719119996,0.1877224172332593
2005-02-09 17:00:00,0.6037,298.74,0.21466026603535843,46.87424951606,0.00578966510049059
2005-02-09 17:30:00,0.0,298.09,0.0,46.872325999999994,0.0
2005-02-09 18:00:00,0.0,297.61,0.0,46.870934,0.0
2005-02-09 18:30:00,0.0,297.28,0.0,46.869977,0.0
2005-02-09 19:00:00,0.0,296.91,0.0,46.868904,0.0
2005-02-09 19:30:00,0.0,296.48,0.0,46.867656999999994,0.0
2005-02-09 20:00:00,0.0,296.03,0.0,46.866352,0.0
2005-02-09 20:30:00,0.0,295.56,0.0,46.864988999999994,0.0
2005-02-09 21:00:00,0.0,295.09,0.0,46.863626,0.0
2005-02-09 21:30:00,0.0,294.63,0.0,46.862292,0.0
2005-02-09 22:00:00,0.0,294.2,0.0,46.861045,0.0
2005-02-09 22:30:00,0.0,293.82,0.0,46.859942999999994,0.0
2005-02-09 23:00:00,0.0,293.48,0.0,46.858957,0.0
2005-02-09 23:30:00,0.0,293.18,0.0,46.858087,0.0
2005-02-10 00:00:00,0.0,294.89,0.0,46.863046,0.0
2005-02-10 00:30:00,0.0,292.75,0.0,46.85684,0.0
2005-02-10 01:00:00,0.0,292.58,0.0,46.856347,0.0
2005-02-10 01:30:00,0.0,292.42,0.0,46.855883,0.0
2005-02-10 02:00:00,0.0,292.26,0.0,46.855419,0.0
2005-02-10 02:30:00,0.0,292.12,0.0,46.855013,0.0
2005-02-10 03:00:00,0.0,291.96,0.0,46.854549,0.0
2005-02-10 03:30:00,0.0,291.79,0.0,46.854056,0.0
2005-02-10 04:00:00,0.2639,292.1,0.09376498545012019,46.85497183682,0.00253000346857531
2005-02-10 04:30:00,13.3367,292.89,4.739178367884831,46.85809688146,0.1278658340222358
2005-02-10 05:00:00,45.8934,294.26,16.312038027896808,46.86414699892,0.44005161158279915
2005-02-10 05:30:00,92.5618,296.21,32.91070459051152,46.87277944284,0.8876721216090117
2005-02-10 06:00:00,195.3897,298.34,69.50635230950803,46.885516862859994,1.874225733505027
2005-02-10 06:30:00,259.9465,300.64,92.51048093612015,46.896305586699995,2.493953862403985
2005-02-10 07:00:00,321.6413,302.41,114.50739302027237,46.905374714939995,3.0863631473535222
2005-02-10 07:30:00,375.2153,303.67,133.6173684111093,46.91244673614,3.600898972962895
2005-02-10 08:00:00,422.4866,304.78,150.48793207998696,46.91868164508,4.055010481277975
2005-02-10 08:30:00,459.8271,305.76,163.82207000470981,46.923905968979994,4.413817381696338
2005-02-10 09:00:00,495.9322,306.63,176.71868478331976,46.92873247436,4.760797986744966
2005-02-10 09:30:00,524.3711,307.39,186.8819858625397,46.932750876179995,5.034166059037667
2005-02-10 10:00:00,539.8703,308.03,192.42727974584645,46.93559572514,5.183229195631043
2005-02-10 10:30:00,548.8263,308.55,195.6354602342503,46.937675117939996,5.269411427143289
2005-02-10 11:00:00,547.155,308.95,195.0477725772693,46.938728489,5.253464251534274
2005-02-10 11:30:00,471.6335,309.23,168.09970618539612,46.9347222173,4.528024934331545
2005-02-10 12:00:00,458.3325,309.36,163.35593615282792,46.9342506135,4.4002883841486184
2005-02-10 12:30:00,294.1327,309.36,104.78977705956738,46.923774666259995,2.8233328612808024
2005-02-10 13:00:00,210.3135,309.21,74.910746068114,46.9179920013,2.0185560481061047
2005-02-10 13:30:00,216.2181,308.91,77.01239038958731,46.917498714779995,2.075209085312444
2005-02-10 14:00:00,315.2565,308.45,112.30979425844939,46.9224833647,3.0260266592437146
2005-02-10 14:30:00,257.843,307.84,91.83670045212855,46.9170513834,2.474694932474139
2005-02-10 15:00:00,190.8852,307.02,67.9703865264867,46.91040147576,1.8318364526173696
2005-02-10 15:30:00,128.2293,306.02,45.64750776346792,46.90350402934,1.2304044395826634
2005-02-10 16:00:00,64.6248,304.52,22.997759882837485,46.89509606224,0.6200036020005254
2005-02-10 16:30:00,17.5576,302.54,6.246003491530592,46.88635117488,0.16841931389449535
2005-02-10 17:00:00,0.4826,301.22,0.171648673689033,46.88143378988,0.004628877352930359
2005-02-10 17:30:00,0.0,300.54,0.0,46.879431,0.0
2005-02-10 18:00:00,0.0,300.0,0.0,46.877865,0.0
2005-02-10 18:30:00,0.0,299.57,0.0,46.876618,0.0
2005-02-10 19:00:00,0.0,299.12,0.0,46.875313,0.0
2005-02-10 19:30:00,0.0,298.67,0.0,46.874007999999996,0.0
2005-02-10 20:00:00,0.0,298.17,0.0,46.872558,0.0
2005-02-10 20:30:00,0.0,297.65,0.0,46.87105,0.0
2005-02-10 21:00:00,0.0,297.17,0.0,46.869657999999994,0.0
2005-02-10 21:30:00,0.0,296.73,0.0,46.868382,0.0
2005-02-10 22:00:00,0.0,296.31,0.0,46.867163999999995,0.0
2005-02-10 22:30:00,0.0,295.91,0.0,46.866004,0.0
2005-02-10 23:00:00,0.0,295.54,0.0,46.864931,0.0
2005-02-10 23:30:00,0.0,295.21,0.0,46.863974,0.0
2005-02-11 00:00:00,0.0,296.8,0.0,46.868584999999996,0.0
2005-02-11 00:30:00,0.0,294.59,0.0,46.862176,0.0
2005-02-11 01:00:00,0.0,294.31,0.0,46.861363999999995,0.0
2005-02-11 01:30:00,0.0,294.06,0.0,46.860639,0.0
2005-02-11 02:00:00,0.0,293.81,0.0,46.859913999999996,0.0
2005-02-11 02:30:00,0.0,293.57,0.0,46.859218,0.0
2005-02-11 03:00:00,0.0,293.38,0.0,46.858667,0.0
2005-02-11 03:30:00,0.0,293.23,0.0,46.858231999999994,0.0
2005-02-11 04:00:00,0.2983,293.73,0.10600718972545575,46.85970103154,0.0028600387358117896
2005-02-11 04:30:00,16.7204,294.86,5.942956949715384,46.86402576152,0.16032420623153776
2005-02-11 05:00:00,65.0642,296.44,23.13283809227192,46.87169209596,0.623956614960338
2005-02-11 05:30:00,130.8743,298.45,46.54921786423051,46.88171978034,1.2552925770514054
2005-02-11 06:00:00,195.8621,300.59,69.69235181875727,46.89207200198,1.8789784723463805
2005-02-11 06:30:00,260.0175,302.86,92.55917603236638,46.9027481165,2.4949238663158684
2005-02-11 07:00:00,325.0251,304.63,115.74230903062688,46.912028601379994,3.11920584479593
2005-02-11 07:30:00,374.684,305.92,133.4621919985489,46.9189378392,3.5962194764384163
2005-02-11 08:00:00,423.3009,307.0,150.81641895666786,46.92517159742,4.06329975765385
2005-02-11 08:30:00,460.5374,307.87,164.11485129729354,46.93007028612,4.421124919428786
2005-02-11 09:00:00,497.2445,308.61,177.22684255052516,46.934558199099996,4.773895116755583
2005-02-11 09:30:00,471.8524,309.21,168.177435790556,46.93467818312,4.530122951333244
2005-02-11 10:00:00,272.5829,309.68,97.11058994704955,46.92332778902,2.616458767229597
2005-02-11 10:30:00,260.7834,310.01,92.90763621159327,46.923531980919996,2.503207339360871
2005-02-11 11:00:00,239.2488,310.18,85.23269301972621,46.922651073439994,2.2964647134033154
2005-02-11 11:30:00,426.3465,310.18,151.95770323314687,46.934587906699996,4.093226893916185
2005-02-11 12:00:00,361.0911,309.99,128.67566132961042,46.929873612179996,3.4664355629194916
2005-02-11 12:30:00,295.7569,309.63,105.3720949441804,46.924661290219994,2.8389685091888737
2005-02-11 13:00:00,365.2871,309.12,130.15938787161215,46.927618316979995,3.5065746700631903
2005-02-11 13:30:00,170.3529,308.47,60.66614561223797,46.91329651502,1.6348825531799225
2005-02-11 14:00:00,215.9011,307.79,76.88961036888779,46.914230490179996,2.072044938436793
2005-02-11 14:30:00,93.649,307.05,33.33851615731439,46.904284806199996,0.898607119537211
2005-02-11 15:00:00,186.0632,306.25,66.24675688116763,46.90786083216,1.7854804586183364
2005-02-11 15:30:00,127.9145,305.39,45.53213973614188,46.901656945099994,1.2273430888024128
2005-02-11 16:00:00,43.3861,304.27,15.438369749014925,46.89301603318,0.4162261663564053
2005-02-11 16:30:00,12.5818,302.91,4.476027493534427,46.887106718839995,0.12069114800260362
2005-02-11 17:00:00,0.314,301.92,0.11169076128490879,46.8834530332,0.003011852974556
2005-02-11 17:30:00,0.0,301.29,0.0,46.881606,0.0
2005-02-11 18:00:00,0.0,300.78,0.0,46.880126999999995,0.0
2005-02-11 18:30:00,0.0,300.39,0.0,46.878995999999994,0.0
2005-02-11 19:00:00,0.0,300.04,0.0,46.877981,0.0
2005-02-11 19:30:00,0.0,299.73,0.0,46.877081999999994,0.0
2005-02-11 20:00:00,0.0,299.44,0.0,46.876241,0.0
2005-02-11 20:30:00,0.0,299.17,0.0,46.875457999999995,0.0
2005-02-11 21:00:00,0.0,298.88,0.0,46.874617,0.0
2005-02-11 21:30:00,0.0,298.57,0.0,46.873718,0.0
2005-02-11 22:00:00,0.0,298.23,0.0,46.872732,0.0
2005-02-11 22:30:00,0.0,297.85,0.0,46.871629999999996,0.0
2005-02-11 23:00:00,0.0,297.48,0.0,46.870557,0.0
2005-02-11 23:30:00,0.0,297.13,0.0,46.869541999999996,0.0
2005-02-12 00:00:00,0.0,293.53,0.0,46.859102,0.0
2005-02-12 00:30:00,0.0,296.49,0.0,46.867686,0.0
2005-02-12 01:00:00,0.0,296.18,0.0,46.866786999999995,0.0
2005-02-12 01:30:00,0.0,295.89,0.0,46.865945999999994,0.0
2005-02-12 02:00:00,0.0,295.64,0.0,46.865221,0.0
2005-02-12 02:30:00,0.0,295.43,0.0,46.864611999999994,0.0
2005-02-12 03:00:00,0.0,295.24,0.0,46.864061,0.0
2005-02-12 03:30:00,0.0,295.06,0.0,46.863538999999996,0.0
2005-02-12 04:00:00,0.2226,295.23,0.07911911678138223,46.86404620188,0.00213440954905836
2005-02-12 04:30:00,14.2295,295.75,5.058094285817062,46.866447842099994,0.13644605686537276
2005-02-12 05:00:00,57.2671,296.42,20.360223040947226,46.87113664098,0.5491780276866666
2005-02-12 05:30:00,117.8362,297.23,41.90464325736524,46.87734994956,1.130147692418335
2005-02-12 06:00:00,183.21200000000002,298.05,65.17021141728189,46.8838989256,1.757363152406384
2005-02-12 06:30:00,245.3283,298.87,87.28730709075099,46.890239945539996,2.35344876091059
2005-02-12 07:00:00,297.4156,299.68,105.84345161019607,46.89591211528,2.853416143364357
2005-02-12 07:30:00,356.4327,300.47,126.87648473023981,46.901968406259996,3.420000541897922
2005-02-12 08:00:00,394.2192,301.18,140.35168656923267,46.906438184959995,3.782868866642135
2005-02-12 08:30:00,407.2554,301.81,145.00803805375602,46.90909689452,3.9081489899511204
2005-02-12 09:00:00,400.7012,302.32,142.68028461778647,46.910157736559995,3.8453261459704957
2005-02-12 09:30:00,305.4961,302.71,108.75886277059939,46.905214651179996,2.9314307366462673
